Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,04,21:30,2025-11-07,Renoir Princesa
A PESAR DE TI,Josh Boone,115,07,22:15,2025-11-08,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,16:00,2025-11-08,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,18:15,2025-11-08,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,04,19:00,2025-11-08,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,20:30,2025-11-08,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,22:20,2025-11-08,Renoir Princesa
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,08,22:00,2025-11-08,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,01,18:00,2025-11-08,Renoir Princesa
ESA COSA CON ALAS,Dylan Southern,97,01,16:00,2025-11-08,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,16:10,2025-11-08,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,19:00,2025-11-08,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:45,2025-11-08,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,05,16:00,2025-11-08,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,18:15,2025-11-08,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,20:20,2025-11-08,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,09,22:45,2025-11-08,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,16:00,2025-11-08,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,18:05,2025-11-08,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,20:10,2025-11-08,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,16:00,2025-11-08,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,20:25,2025-11-08,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,16:00,2025-11-08,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,18:00,2025-11-08,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2025-11-08,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,18:00,2025-11-08,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,20:15,2025-11-08,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,22:30,2025-11-08,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,16:00,2025-11-08,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,18:10,2025-11-08,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,20:20,2025-11-08,Renoir Princesa
REVERSIÓN,Jacob Santana,97,08,20:00,2025-11-08,Renoir Princesa
SIRAT,Óliver Laxe,120,04,16:10,2025-11-08,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,18:05,2025-11-08,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,22:30,2025-11-08,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,16:00,2025-11-08,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,18:05,2025-11-08,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,20:15,2025-11-08,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,22:25,2025-11-08,Renoir Princesa
TOGETHER,Michael Shanks,101,02,22:30,2025-11-08,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,01,20:35,2025-11-08,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,04,21:30,2025-11-08,Renoir Princesa
A PESAR DE TI,Josh Boone,115,07,22:35,2025-11-09,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,16:00,2025-11-09,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,18:15,2025-11-09,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,04,19:00,2025-11-09,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,20:30,2025-11-09,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,22:20,2025-11-09,Renoir Princesa
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,08,22:00,2025-11-09,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,01,18:00,2025-11-09,Renoir Princesa
ESA COSA CON ALAS,Dylan Southern,97,01,16:00,2025-11-09,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,16:10,2025-11-09,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,19:00,2025-11-09,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:45,2025-11-09,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,05,16:00,2025-11-09,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,18:15,2025-11-09,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,20:20,2025-11-09,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,09,22:45,2025-11-09,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,16:00,2025-11-09,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,18:05,2025-11-09,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,20:10,2025-11-09,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,16:00,2025-11-09,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,20:25,2025-11-09,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,16:00,2025-11-09,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,18:00,2025-11-09,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2025-11-09,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,18:00,2025-11-09,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,20:15,2025-11-09,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,22:30,2025-11-09,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,16:00,2025-11-09,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,18:10,2025-11-09,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,20:20,2025-11-09,Renoir Princesa
REVERSIÓN,Jacob Santana,97,08,20:00,2025-11-09,Renoir Princesa
SIRAT,Óliver Laxe,120,04,16:10,2025-11-09,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,18:05,2025-11-09,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,22:30,2025-11-09,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,16:00,2025-11-09,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,18:05,2025-11-09,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,20:15,2025-11-09,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,22:25,2025-11-09,Renoir Princesa
TOGETHER,Michael Shanks,101,02,22:30,2025-11-09,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,01,20:35,2025-11-09,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,04,21:30,2025-11-09,Renoir Princesa
A PESAR DE TI,Josh Boone,115,07,22:15,2025-11-10,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,16:00,2025-11-10,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,18:15,2025-11-10,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,04,19:00,2025-11-10,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,20:30,2025-11-10,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,22:20,2025-11-10,Renoir Princesa
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,08,22:00,2025-11-10,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,01,18:00,2025-11-10,Renoir Princesa
ESA COSA CON ALAS,Dylan Southern,97,01,16:00,2025-11-10,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,16:10,2025-11-10,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,19:00,2025-11-10,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:45,2025-11-10,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,05,16:00,2025-11-10,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,18:15,2025-11-10,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,20:20,2025-11-10,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,09,22:45,2025-11-10,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,16:00,2025-11-10,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,18:05,2025-11-10,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,20:10,2025-11-10,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,16:00,2025-11-10,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,20:25,2025-11-10,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,16:00,2025-11-10,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,18:00,2025-11-10,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2025-11-10,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,18:00,2025-11-10,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,20:15,2025-11-10,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,22:30,2025-11-10,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,16:00,2025-11-10,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,18:10,2025-11-10,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,20:20,2025-11-10,Renoir Princesa
REVERSIÓN,Jacob Santana,97,08,20:00,2025-11-10,Renoir Princesa
SIRAT,Óliver Laxe,120,04,16:10,2025-11-10,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,18:05,2025-11-10,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,22:30,2025-11-10,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,16:00,2025-11-10,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,18:05,2025-11-10,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,20:15,2025-11-10,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,22:25,2025-11-10,Renoir Princesa
TOGETHER,Michael Shanks,101,02,22:30,2025-11-10,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,01,20:35,2025-11-10,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,04,21:30,2025-11-10,Renoir Princesa
A PESAR DE TI,Josh Boone,115,07,22:15,2025-11-11,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,16:00,2025-11-11,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,18:15,2025-11-11,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,04,19:00,2025-11-11,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,20:30,2025-11-11,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,22:20,2025-11-11,Renoir Princesa
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,08,22:00,2025-11-11,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,01,18:00,2025-11-11,Renoir Princesa
ESA COSA CON ALAS,Dylan Southern,97,01,16:00,2025-11-11,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,16:10,2025-11-11,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,19:00,2025-11-11,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:45,2025-11-11,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,05,16:00,2025-11-11,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,18:15,2025-11-11,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,20:20,2025-11-11,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,09,22:45,2025-11-11,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,16:00,2025-11-11,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,18:05,2025-11-11,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,20:10,2025-11-11,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,16:00,2025-11-11,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,20:25,2025-11-11,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,16:00,2025-11-11,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,18:00,2025-11-11,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2025-11-11,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,18:00,2025-11-11,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,20:15,2025-11-11,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,22:30,2025-11-11,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,16:00,2025-11-11,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,18:10,2025-11-11,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,20:20,2025-11-11,Renoir Princesa
REVERSIÓN,Jacob Santana,97,08,20:00,2025-11-11,Renoir Princesa
SIRAT,Óliver Laxe,120,04,16:10,2025-11-11,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,18:05,2025-11-11,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,22:30,2025-11-11,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,16:00,2025-11-11,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,18:05,2025-11-11,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,20:15,2025-11-11,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,22:25,2025-11-11,Renoir Princesa
TOGETHER,Michael Shanks,101,02,22:30,2025-11-11,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,01,20:35,2025-11-11,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,04,21:30,2025-11-11,Renoir Princesa
A PESAR DE TI,Josh Boone,115,07,22:15,2025-11-12,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,16:00,2025-11-12,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,18:15,2025-11-12,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,04,19:00,2025-11-12,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,20:30,2025-11-12,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,22:20,2025-11-12,Renoir Princesa
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,08,22:00,2025-11-12,Renoir Princesa
CLÁSICOS AL DETALLE – TALLER DE ANÁLISIS FÍLMICO Y METACINE SOBRE LOS ALBORES DE LA NOUVELLE VAGUE [RENOIR],Jl & Bea,270,03,10:00,2025-11-12,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,01,18:00,2025-11-12,Renoir Princesa
ESA COSA CON ALAS,Dylan Southern,97,01,16:00,2025-11-12,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,16:10,2025-11-12,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,19:00,2025-11-12,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:45,2025-11-12,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,05,16:00,2025-11-12,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,18:15,2025-11-12,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,20:20,2025-11-12,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,09,22:45,2025-11-12,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,16:00,2025-11-12,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,18:05,2025-11-12,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,20:10,2025-11-12,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,16:00,2025-11-12,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,20:25,2025-11-12,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,16:00,2025-11-12,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,18:00,2025-11-12,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2025-11-12,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,18:00,2025-11-12,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,20:15,2025-11-12,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,22:30,2025-11-12,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,16:00,2025-11-12,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,18:10,2025-11-12,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,20:20,2025-11-12,Renoir Princesa
REVERSIÓN,Jacob Santana,97,08,20:00,2025-11-12,Renoir Princesa
SIRAT,Óliver Laxe,120,04,16:10,2025-11-12,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,18:05,2025-11-12,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,22:30,2025-11-12,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,16:00,2025-11-12,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,18:05,2025-11-12,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,20:15,2025-11-12,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,22:25,2025-11-12,Renoir Princesa
TOGETHER,Michael Shanks,101,02,22:30,2025-11-12,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,01,20:35,2025-11-12,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,04,21:30,2025-11-12,Renoir Princesa
A PESAR DE TI,Josh Boone,115,07,22:15,2025-11-13,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,16:00,2025-11-13,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,18:15,2025-11-13,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,04,19:00,2025-11-13,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,09,20:30,2025-11-13,Renoir Princesa
BUGONIA,Yorgos Lanthimos,118,06,22:20,2025-11-13,Renoir Princesa
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,08,22:00,2025-11-13,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,01,18:00,2025-11-13,Renoir Princesa
EL ÚLTIMO CANTO NÓMADA [DOCS DEL MES],Marjan Khosravi,71,08,20:30,2025-11-13,Renoir Princesa
ESA COSA CON ALAS,Dylan Southern,97,01,16:00,2025-11-13,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,16:10,2025-11-13,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,19:00,2025-11-13,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:45,2025-11-13,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,05,16:00,2025-11-13,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,18:15,2025-11-13,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,06,20:20,2025-11-13,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,09,22:45,2025-11-13,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,16:00,2025-11-13,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,18:05,2025-11-13,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,20:10,2025-11-13,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,16:00,2025-11-13,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,03,20:25,2025-11-13,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,16:00,2025-11-13,Renoir Princesa
LEO & LOU,Carlos Solano,101,08,18:00,2025-11-13,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2025-11-13,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,18:00,2025-11-13,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,20:15,2025-11-13,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,22:30,2025-11-13,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,16:00,2025-11-13,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,18:10,2025-11-13,Renoir Princesa
LOS TIGRES,Alberto Rodríguez,109,02,20:20,2025-11-13,Renoir Princesa
SIRAT,Óliver Laxe,120,04,16:10,2025-11-13,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,18:05,2025-11-13,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,03,22:30,2025-11-13,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,16:00,2025-11-13,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,18:05,2025-11-13,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,20:15,2025-11-13,Renoir Princesa
SUBSUELO,Fernando Franco,115,10,22:25,2025-11-13,Renoir Princesa
TOGETHER,Michael Shanks,101,02,22:30,2025-11-13,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,01,20:35,2025-11-13,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,04,21:30,2025-11-13,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,01,17:00,2025-11-07,Renoir Plaza de España
LOS DOMINGOS,Alauda Ruiz De Azúa,115,01,19:15,2025-11-07,Renoir Plaza de España
LOS DOMINGOS,Alauda Ruiz De Azúa,115,01,21:30,2025-11-07,Renoir Plaza de España
MASPALOMAS,"Jose Mari Goenaga, Aitor Arregi",115,05,16:00,2025-11-07,Renoir Plaza de España
MASPALOMAS,"Jose Mari Goenaga, Aitor Arregi",115,05,20:10,2025-11-07,Renoir Plaza de España
MASPALOMAS,"Jose Mari Goenaga, Aitor Arregi",115,05,22:25,2025-11-07,Renoir Plaza de España
MI AMIGA EVA,Cesc Gay,100,05,18:10,2025-11-07,Renoir Plaza de España
RECIÉN NACIDAS,"Jean-Pierre Dardenne, Luc Dardenne",105,04,16:00,2025-11-07,Renoir Plaza de España
SIEMPRE ES INVIERNO,David Trueba,117,03,16:00,2025-11-07,Renoir Plaza de España
SIEMPRE ES INVIERNO,David Trueba,117,03,18:15,2025-11-07,Renoir Plaza de España
SIEMPRE ES INVIERNO,David Trueba,117,03,20:30,2025-11-07,Renoir Plaza de España
SIEMPRE ES INVIERNO,David Trueba,117,03,22:45,2025-11-07,Renoir Plaza de España
THE MASTERMIND,Kelly Reichardt,110,04,18:10,2025-11-07,Renoir Plaza de España
THE MASTERMIND,Kelly Reichardt,110,04,20:30,2025-11-07,Renoir Plaza de España
THE MASTERMIND,Kelly Reichardt,110,04,22:40,2025-11-07,Renoir Plaza de España
UN SIMPLE ACCIDENTE,Jafar Panahi,105,02,16:00,2025-11-07,Renoir Plaza de España
UN SIMPLE ACCIDENTE,Jafar Panahi,105,02,18:10,2025-11-07,Renoir Plaza de España
