Pelicula,Director,Duración,Sala,Horario,Fecha,Cine,Tickets_URL,Film_URL,Poster_URL,Idioma_Original,Calificación,Estreno,Intérpretes,Sinopsis
¡LA NOVIA!,Maggie Gyllenhaal,126,10,22:10,2026-03-11,Renoir Princesa,https://www.pillalas.com/pase/1058101/,https://www.cinesrenoir.com/pelicula/la-novia/,https://media.pillalas.com/imagenes/726afb526abffa834d5e9976411fdc20e28407e451a89b449da3736e5440bebb2e35bc4c.jpg,Inglés,No recomendada para menores de 16 años y distintivo especialmente recomendada para el fomento de la igualdad de género,Viernes 6 Marzo 2026,"Jessie Buckley, Christian Bale, Peter Sarsgaard, Annette Bening, Penelope Cruz, Jake Gyllenhaal, Julianne Hough, Louis Cancelmi, John Magaro, Linda Emond, Jeannie Berlin, Matthew Maher","En el Chicago de los años 30, un solitario Frankenstein pide la ayuda del Dr. Euphronius para crearse una compañera. Los dos resucitan a una joven asesinada y en ese momento nace la Novia, quien irá más allá de lo que cualquiera de los dos pretendía, encendiendo un romance apasionado, la atención de la policía y un movimiento social salvaje y radical."
CAMINANDO CON EL DIABLO,Rubén Pérez-Barrena,83,09,18:20,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058108/,https://www.cinesrenoir.com/pelicula/caminando-con-el-diablo/,https://media.pillalas.com/imagenes/726afb526abffa83961675500a58cf0d4c3949b70c666a7228045fb9d4e5bc88aba5c294.jpg,Castellano,No recomendada para menores de 16 años,Viernes 6 Marzo 2026,"Tamar Novas, Marina Salas, Iván Marcos, Annick Weerts, Alban Petit","España, años ochenta. Miguel y Alicia arrastran la desaparición de su hijo Gabriel. Miguel se consume por la culpa de aquella noche de alcohol en la que lo perdió. Para Alicia, en cambio, quien murió ese día no fue su hijo, sino su marido. Lejos de ese infierno, Philippe, un niño francés de diez años, viaja en caravana junto a sus padres. Sus caminos se cruzan con los de Miguel y Alicia. Ese encuentro desencadena un viaje sin retorno al lado más oscuro del ser humano."
CUMBRES BORRASCOSAS,Emerald Fennell,135,09,15:50,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058104/,https://www.cinesrenoir.com/pelicula/cumbres-borrascosas/,https://media.pillalas.com/imagenes/726afb526abffa83abe8577deb3c0674bd352fd2b0500497b1d5570f2dd570487210fc4e.jpg,Inglés,No recomendada para menores de 16 años,Viernes 13 Febrero 2026,"Margot Robbie, Jacob Elordi, Hong Chau, Alison Oliver, Owen Cooper, Shazad Latif, Martin Clunes, Ewan Mitchell, Amy Morgan, Jessica Knappett, Charlotte Mellington, Vy Nguyen","Adaptada a todo tipo de formatos en multitud de ocasiones, se trata de una trágica historia de pasiones encontradas en la Inglaterra rural más conservadora. Una historia de venganza y odio, de pasiones desatadas y amores desesperados que van más allá de la muerte ambientada en los brumosos y sombríos páramos de Yorkshire, al norte de Inglaterra."
CUMBRES BORRASCOSAS,Emerald Fennell,135,07,17:40,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058028/,https://www.cinesrenoir.com/pelicula/cumbres-borrascosas/,https://media.pillalas.com/imagenes/726afb526abffa83abe8577deb3c0674bd352fd2b0500497b1d5570f2dd570487210fc4e.jpg,Inglés,No recomendada para menores de 16 años,Viernes 13 Febrero 2026,"Margot Robbie, Jacob Elordi, Hong Chau, Alison Oliver, Owen Cooper, Shazad Latif, Martin Clunes, Ewan Mitchell, Amy Morgan, Jessica Knappett, Charlotte Mellington, Vy Nguyen","Adaptada a todo tipo de formatos en multitud de ocasiones, se trata de una trágica historia de pasiones encontradas en la Inglaterra rural más conservadora. Una historia de venganza y odio, de pasiones desatadas y amores desesperados que van más allá de la muerte ambientada en los brumosos y sombríos páramos de Yorkshire, al norte de Inglaterra."
CUMBRES BORRASCOSAS,Emerald Fennell,135,09,20:00,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058109/,https://www.cinesrenoir.com/pelicula/cumbres-borrascosas/,https://media.pillalas.com/imagenes/726afb526abffa83abe8577deb3c0674bd352fd2b0500497b1d5570f2dd570487210fc4e.jpg,Inglés,No recomendada para menores de 16 años,Viernes 13 Febrero 2026,"Margot Robbie, Jacob Elordi, Hong Chau, Alison Oliver, Owen Cooper, Shazad Latif, Martin Clunes, Ewan Mitchell, Amy Morgan, Jessica Knappett, Charlotte Mellington, Vy Nguyen","Adaptada a todo tipo de formatos en multitud de ocasiones, se trata de una trágica historia de pasiones encontradas en la Inglaterra rural más conservadora. Una historia de venganza y odio, de pasiones desatadas y amores desesperados que van más allá de la muerte ambientada en los brumosos y sombríos páramos de Yorkshire, al norte de Inglaterra."
CUMBRES BORRASCOSAS,Emerald Fennell,135,09,22:30,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058113/,https://www.cinesrenoir.com/pelicula/cumbres-borrascosas/,https://media.pillalas.com/imagenes/726afb526abffa83abe8577deb3c0674bd352fd2b0500497b1d5570f2dd570487210fc4e.jpg,Inglés,No recomendada para menores de 16 años,Viernes 13 Febrero 2026,"Margot Robbie, Jacob Elordi, Hong Chau, Alison Oliver, Owen Cooper, Shazad Latif, Martin Clunes, Ewan Mitchell, Amy Morgan, Jessica Knappett, Charlotte Mellington, Vy Nguyen","Adaptada a todo tipo de formatos en multitud de ocasiones, se trata de una trágica historia de pasiones encontradas en la Inglaterra rural más conservadora. Una historia de venganza y odio, de pasiones desatadas y amores desesperados que van más allá de la muerte ambientada en los brumosos y sombríos páramos de Yorkshire, al norte de Inglaterra."
EL AGENTE SECRETO,Kleber Mendonça Filho,160,04,16:00,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058027/,https://www.cinesrenoir.com/pelicula/el-agente-secreto/,https://media.pillalas.com/imagenes/726afb526abffa83bdba0b90e98cf11293bcd8b9c8be1af817aa6c045cd8f479730f7511.jpg,Portugués,No recomendada para menores de 16 años,Viernes 20 Febrero 2026,"Wagner Moura, Gabriel Leone, Udo Kier, Maria Fernanda Cândido","1977. En un Brasil atormentado por la dictadura militar, Marcelo, un cuarentón que huye de un pasado turbulento, llega a la ciudad de Recife, donde espera construir una nueva vida y reencontrarse con su hijo. Todo se complica cuando descubre que las fuerzas gubernamentales le persiguen y las amenazas de muerte se ciernen sobre su cabeza."
EL AGENTE SECRETO,Kleber Mendonça Filho,160,04,18:55,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058031/,https://www.cinesrenoir.com/pelicula/el-agente-secreto/,https://media.pillalas.com/imagenes/726afb526abffa83bdba0b90e98cf11293bcd8b9c8be1af817aa6c045cd8f479730f7511.jpg,Portugués,No recomendada para menores de 16 años,Viernes 20 Febrero 2026,"Wagner Moura, Gabriel Leone, Udo Kier, Maria Fernanda Cândido","1977. En un Brasil atormentado por la dictadura militar, Marcelo, un cuarentón que huye de un pasado turbulento, llega a la ciudad de Recife, donde espera construir una nueva vida y reencontrarse con su hijo. Todo se complica cuando descubre que las fuerzas gubernamentales le persiguen y las amenazas de muerte se ciernen sobre su cabeza."
EL AGENTE SECRETO,Kleber Mendonça Filho,160,04,21:50,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058036/,https://www.cinesrenoir.com/pelicula/el-agente-secreto/,https://media.pillalas.com/imagenes/726afb526abffa83bdba0b90e98cf11293bcd8b9c8be1af817aa6c045cd8f479730f7511.jpg,Portugués,No recomendada para menores de 16 años,Viernes 20 Febrero 2026,"Wagner Moura, Gabriel Leone, Udo Kier, Maria Fernanda Cândido","1977. En un Brasil atormentado por la dictadura militar, Marcelo, un cuarentón que huye de un pasado turbulento, llega a la ciudad de Recife, donde espera construir una nueva vida y reencontrarse con su hijo. Todo se complica cuando descubre que las fuerzas gubernamentales le persiguen y las amenazas de muerte se ciernen sobre su cabeza."
EL MAGO DEL KREMLIN,Olivier Assayas,145,03,16:10,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1057935/,https://www.cinesrenoir.com/pelicula/el-mago-del-kremlin/,https://media.pillalas.com/imagenes/726afb526abffa833889e44ac42f5cc54d6019702d8546ebf4550316f78770131f777f2b.jpg,Inglés,No recomendada para menores de 12 años,Viernes 6 Marzo 2026,"Paul Dano, Alicia Vikander, Jude Law, Tom Sturridge, Jeffrey Wright, Will Keen","En medio del caos postsoviético de los años 90, el joven Vadim Baranov (Paul Dano) empieza a labrarse un camino como artista y productor de televisión. Su elocuencia y conexión con las altas esferas le llevan a convertirse, de la noche a la mañana, en el asesor de un agente del KGB con un brillante porvenir: Vladimir Putin (Jude Law). Desde las entrañas del poder, ambos darán forma a la nueva Rusia, difuminando, mediante manipulación, los límites entre la verdad y la mentira."
EL MAGO DEL KREMLIN,Olivier Assayas,145,01,17:40,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1057936/,https://www.cinesrenoir.com/pelicula/el-mago-del-kremlin/,https://media.pillalas.com/imagenes/726afb526abffa833889e44ac42f5cc54d6019702d8546ebf4550316f78770131f777f2b.jpg,Inglés,No recomendada para menores de 12 años,Viernes 6 Marzo 2026,"Paul Dano, Alicia Vikander, Jude Law, Tom Sturridge, Jeffrey Wright, Will Keen","En medio del caos postsoviético de los años 90, el joven Vadim Baranov (Paul Dano) empieza a labrarse un camino como artista y productor de televisión. Su elocuencia y conexión con las altas esferas le llevan a convertirse, de la noche a la mañana, en el asesor de un agente del KGB con un brillante porvenir: Vladimir Putin (Jude Law). Desde las entrañas del poder, ambos darán forma a la nueva Rusia, difuminando, mediante manipulación, los límites entre la verdad y la mentira."
EL MAGO DEL KREMLIN,Olivier Assayas,145,01,22:10,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1057939/,https://www.cinesrenoir.com/pelicula/el-mago-del-kremlin/,https://media.pillalas.com/imagenes/726afb526abffa833889e44ac42f5cc54d6019702d8546ebf4550316f78770131f777f2b.jpg,Inglés,No recomendada para menores de 12 años,Viernes 6 Marzo 2026,"Paul Dano, Alicia Vikander, Jude Law, Tom Sturridge, Jeffrey Wright, Will Keen","En medio del caos postsoviético de los años 90, el joven Vadim Baranov (Paul Dano) empieza a labrarse un camino como artista y productor de televisión. Su elocuencia y conexión con las altas esferas le llevan a convertirse, de la noche a la mañana, en el asesor de un agente del KGB con un brillante porvenir: Vladimir Putin (Jude Law). Desde las entrañas del poder, ambos darán forma a la nueva Rusia, difuminando, mediante manipulación, los límites entre la verdad y la mentira."
HAMNET,Chloé Zhao,125,08,16:00,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058106/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
HAMNET,Chloé Zhao,125,05,17:55,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058029/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
HAMNET,Chloé Zhao,125,05,20:15,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058033/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
HAMNET,Chloé Zhao,125,05,22:35,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058037/,https://www.cinesrenoir.com/pelicula/hamnet/,https://www.cinesrenoir.com/media/Peliculas/Cartel/HAMNET_Cartel_Digital_8Nominaciones_Oscar_YaEnCines_v2_2.jpg,Inglés,No recomendada para menores de 12 años,Viernes 23 Enero 2026,"Jessie Buckley, Paul Mescal, Joe Alwyn, Emily Watson","Año 1596, Stratford-upon-Avon, Inglaterra. La vida de Agnes transcurre plácidamente junto a su marido y sus tres hijos. Ella cultiva plantas medicinales mientras William trabaja en Londres. El destino, sin embargo, les reservará un duro golpe cuando su hijo Hamnet, de once años, muera repentinamente tras contraer la peste. A raíz de esta tragedia, su padre creará uno de los grandes personajes de la literatura universal, de nombre casi idéntico al de su hijo.


Pero esta película no habla de famosos sucesos sino de algo íntimo y olvidado: La vida de esta familia, y especialmente la de la mujer que la sostenía y que tuvo que cargar con una insoportable pérdida."
LA SOMBRA DE MI PADRE,Akinola Davies,94,01,15:50,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058646/,https://www.cinesrenoir.com/pelicula/la-sombra-de-mi-padre/,https://media.pillalas.com/imagenes/726afb526abffa83b400e9327dc59948d5f51eecc0c622647e6461545b9a00169ae2e56b.jpg,Inglés,Pendiente de calificación,Viernes 6 Marzo 2026,"Sope Dirisu, Chibuike Marvellous Egbo, Godwin Egbo, Akerele David","Relato semiautobiográfico que transcurre en un solo día en Lagos, la capital de Nigeria, durante la crisis electoral de 1993."
LA SOMBRA DE MI PADRE,Akinola Davies,94,01,20:20,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058647/,https://www.cinesrenoir.com/pelicula/la-sombra-de-mi-padre/,https://media.pillalas.com/imagenes/726afb526abffa83b400e9327dc59948d5f51eecc0c622647e6461545b9a00169ae2e56b.jpg,Inglés,Pendiente de calificación,Viernes 6 Marzo 2026,"Sope Dirisu, Chibuike Marvellous Egbo, Godwin Egbo, Akerele David","Relato semiautobiográfico que transcurre en un solo día en Lagos, la capital de Nigeria, durante la crisis electoral de 1993."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,16:00,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058026/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://media.pillalas.com/imagenes/726afb526abffa83eb13c84b6e843cdf406388aa12cc57b934b6e5ab1c8e2d84ce9ad1f4.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,18:15,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058030/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://media.pillalas.com/imagenes/726afb526abffa83eb13c84b6e843cdf406388aa12cc57b934b6e5ab1c8e2d84ce9ad1f4.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,20:30,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058034/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://media.pillalas.com/imagenes/726afb526abffa83eb13c84b6e843cdf406388aa12cc57b934b6e5ab1c8e2d84ce9ad1f4.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
LOS DOMINGOS,Alauda Ruiz De Azúa,115,06,22:40,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058038/,https://www.cinesrenoir.com/pelicula/los-domingos/,https://media.pillalas.com/imagenes/726afb526abffa83eb13c84b6e843cdf406388aa12cc57b934b6e5ab1c8e2d84ce9ad1f4.jpg,Castellano,No recomendada para menores de 12 años,Viernes 24 Octubre 2025,"Patricia López Arnaiz, Blanca Soroa, Miguel Garcés, Juan Minujín, Mabel Rivera, Nagore Aramburu","'Los domingos' cuenta la historia de Ainara (Soroa), una joven idealista y brillante de 17 años que ha de decidir qué carrera universitaria estudiará. O, al menos, eso espera su familia que haga. Sin embargo, la joven manifiesta que se siente cada vez más cerca de Dios y que se plantea abrazar la vida de monja de clausura. La noticia pilla por sorpresa a toda la familia provocando un abismo y una prueba de fuego para todos."
MARTY SUPREME,Josh Safdie,149,03,19:00,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058032/,https://www.cinesrenoir.com/pelicula/marty-supreme/,https://media.pillalas.com/imagenes/726afb526abffa83215ea8a89c8894fb1ac44e6c3b86faba19f84e195b42d541304dcb79.jpg,Inglés,No recomendada para menores de 16 años,Viernes 30 Enero 2026,"Timothee Chalamet, Gwyneth Paltrow, Odessa A Zion, Sandra Bernhard, Fran Drescher, Abel Ferrara, Spenser Granese, Tyler The Creator, Penn Jillette, Kevin O Leary","Marty Mauser (Timothée Chalamet), un joven con una ambición desmesurada, está dispuesto a todo para cumplir su sueño. Con ayuda, entre otros, de la estrella de cine Carol Dunne (Gwyneth Paltrow) demostrará al mundo entero su grandeza."
MARTY SUPREME,Josh Safdie,149,03,21:45,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058035/,https://www.cinesrenoir.com/pelicula/marty-supreme/,https://media.pillalas.com/imagenes/726afb526abffa83215ea8a89c8894fb1ac44e6c3b86faba19f84e195b42d541304dcb79.jpg,Inglés,No recomendada para menores de 16 años,Viernes 30 Enero 2026,"Timothee Chalamet, Gwyneth Paltrow, Odessa A Zion, Sandra Bernhard, Fran Drescher, Abel Ferrara, Spenser Granese, Tyler The Creator, Penn Jillette, Kevin O Leary","Marty Mauser (Timothée Chalamet), un joven con una ambición desmesurada, está dispuesto a todo para cumplir su sueño. Con ayuda, entre otros, de la estrella de cine Carol Dunne (Gwyneth Paltrow) demostrará al mundo entero su grandeza."
MILLENIUM ACTRESS [WILDER CINEMA],Satoshi Kon,87,07,20:00,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1057647/,https://www.cinesrenoir.com/pelicula/millenium-actress-wilder-cinema/,https://media.pillalas.com/imagenes/726afb526abffa8377a637019d2afdd33872103c92990635b2aa6153f9256f0191a80dc9.jpg,Japonés,No recomendada para menores de 12 años,Jueves 12 Marzo 2026,Animación,"Delicada y profundamente emotiva, Millennium Actress es una de las obras más personales y elegantes de Satoshi Kon. A través del recuerdo de una gran actriz retirada, la película entrelaza cine, memoria y emoción, difuminando las fronteras entre vida y ficción con una fluidez deslumbrante. Romántica, melancólica y visualmente hipnótica, es una celebración del cine como refugio, como pasión y como forma de vida. Una obra luminosa y conmovedora que confirma a Kon como uno de los grandes autores de la animación moderna.Premio a la Mejor Película de Animación – Festival de Sitges“Una obra maestra de sensibilidad y elegancia.” — El País“Satoshi Kon en estado de gracia.” — Fotogramas“Una de las películas más bellas jamás realizadas en animación.” — Cinemanía“Un canto de amor al cine.” — The Guardian“Emocionante, original y profundamente humana.” — The New York Times"
PILLION,Harry Lighton,106,11,16:00,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058150/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,Pendiente de calificación,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
PILLION,Harry Lighton,106,10,18:10,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058152/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,Pendiente de calificación,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
PILLION,Harry Lighton,106,10,20:10,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058153/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,Pendiente de calificación,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
PILLION,Harry Lighton,106,11,22:40,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058155/,https://www.cinesrenoir.com/pelicula/pillion/,https://www.cinesrenoir.com/media/Peliculas/Cartel/POSTER_2_3_web_1_1_1.png,Inglés,Pendiente de calificación,Viernes 6 Marzo 2026,"Harry Melling, Alexander Skarsgård, Lesley Sharp, Douglas Hodge","Colin, un chico introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como su sumiso, dinamitando su rutina y cambiándole la vida."
RENTAL FAMILY (FAMILIA DE ALQUILER),Mitsuyo Miyazaki,109,05,15:50,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058025/,https://www.cinesrenoir.com/pelicula/rental-family-familia-de-alquiler/,https://media.pillalas.com/imagenes/726afb526abffa8354fd8d551fddc8b6f2c37df750c002f9f65d59d1707b603c58f3211d.jpg,Inglés Y Japonés,No recomendada para menores de 12 años,Viernes 9 Enero 2026,"Brendan Fraser, Mari Yamamoto, Takehiro Hira, Akira Emoto, Shannon Gorman","Comedia dramática sobre un actor estadounidense (Brendan Fraser) que lucha por encontrar un propósito en la vida en el Tokio actual. Hasta que consigue un trabajo inusual, trabajar para una agencia japonesa de ""familias de alquiler"", interpretando papeles de suplente para desconocidos."
SIRAT,Óliver Laxe,120,08,20:15,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058110/,https://www.cinesrenoir.com/pelicula/sirat/,https://www.cinesrenoir.com/media/Peliculas/Cartel/SIRAT_ONLINE_GOYAOSCARS.jpg,Castellano Y Otros,No recomendada para menores de 16 años,Viernes 6 Junio 2025,"Sergi López, Bruno Núñez, Stefania Gadda, Joshua Liam Herderson, Tonin Javier, Jade Ouki, Richard Bellamyun","Un hombre (López) y su hijo (Nuñez) llegan a una rave perdida en medio de las áridas y fantasmagóricas montañas del sur de Marruecos. Buscan allí a Mar, su hija y hermana, desaparecida hace meses en una de estas fiestas sin amanecer. Reparten una y otra vez su foto rodeados de música electrónica y de un tipo de libertad que desconocen. Empujados por el destino, y con la esperanza de encontrar ahí a Mar, deciden seguir a un grupo de raveros hacia la última fiesta que se celebrará en el desierto."
SIRAT,Óliver Laxe,120,08,22:25,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058112/,https://www.cinesrenoir.com/pelicula/sirat/,https://www.cinesrenoir.com/media/Peliculas/Cartel/SIRAT_ONLINE_GOYAOSCARS.jpg,Castellano Y Otros,No recomendada para menores de 16 años,Viernes 6 Junio 2025,"Sergi López, Bruno Núñez, Stefania Gadda, Joshua Liam Herderson, Tonin Javier, Jade Ouki, Richard Bellamyun","Un hombre (López) y su hijo (Nuñez) llegan a una rave perdida en medio de las áridas y fantasmagóricas montañas del sur de Marruecos. Buscan allí a Mar, su hija y hermana, desaparecida hace meses en una de estas fiestas sin amanecer. Reparten una y otra vez su foto rodeados de música electrónica y de un tipo de libertad que desconocen. Empujados por el destino, y con la esperanza de encontrar ahí a Mar, deciden seguir a un grupo de raveros hacia la última fiesta que se celebrará en el desierto."
"SORRY, BABY",Eva Victor,102,08,18:20,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1058107/,https://www.cinesrenoir.com/pelicula/sorry-baby/,https://media.pillalas.com/imagenes/726afb526abffa837c59681f561d4afba82a26ef8235abdaa380a4c9cf2bacb70dacac1c.jpg,Inglés,No recomendada para menores de 16 años y distintivo especialmente recomendada para el fomento de la igualdad de género,Viernes 27 Febrero 2026,"Eva Victor, Naomi Ackie, Lucas Hedges, John Carroll Lynch, Louis Cancelmi","A Agnes le pasó algo malo. Pero la vida sigue, al menos para todos los que la rodean."
"SORRY, BABY",Eva Victor,102,02,22:45,2026-03-12,Renoir Princesa,https://www.pillalas.com/pase/1057940/,https://www.cinesrenoir.com/pelicula/sorry-baby/,https://media.pillalas.com/imagenes/726afb526abffa837c59681f561d4afba82a26ef8235abdaa380a4c9cf2bacb70dacac1c.jpg,Inglés,No recomendada para menores de 16 años y distintivo especialmente recomendada para el fomento de la igualdad de género,Viernes 27 Febrero 2026,"Eva Victor, Naomi Ackie, Lucas Hedges, John Carroll Lynch, Louis Cancelmi","A Agnes le pasó algo malo. Pero la vida sigue, al menos para todos los que la rodean."
