Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,01,16:10,2025-10-25,Renoir Princesa
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,01,19:10,2025-10-25,Renoir Princesa
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,01,21:50,2025-10-25,Renoir Princesa
DECORADO,Alberto Vázquez,95,07,22:15,2025-10-25,Renoir Princesa
DOWNTON ABBEY: EL GRAN FINAL,Simon Curtis,123,02,16:00,2025-10-25,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,08,16:00,2025-10-25,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,08,18:20,2025-10-25,Renoir Princesa
EL CAUTIVO,Alejandro Amenábar,133,04,22:00,2025-10-25,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,18:15,2025-10-25,Renoir Princesa
FRANKENSTEIN,Guillermo Del Toro,149,11,21:30,2025-10-25,Renoir Princesa
HASTA QUE ME QUEDE SIN VOZ,"Lucas Nolla, Mario Fornies",91,08,20:45,2025-10-25,Renoir Princesa
HASTA QUE ME QUEDE SIN VOZ,"Lucas Nolla, Mario Fornies",91,10,22:30,2025-10-25,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,04,16:00,2025-10-25,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,04,18:00,2025-10-25,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,04,20:00,2025-10-25,Renoir Princesa
LA CENA,Manolo Gómez Pereira,106,08,22:30,2025-10-25,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,16:00,2025-10-25,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,18:05,2025-10-25,Renoir Princesa
LA DEUDA,Daniel Guzmán,109,07,20:10,2025-10-25,Renoir Princesa
LA HERMANASTRA FEA,Emilie Blichfeldt,109,02,21:30,2025-10-25,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,09,16:00,2025-10-25,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,10,18:15,2025-10-25,Renoir Princesa
LA VIDA DE CHUCK,Mike Flanagan,110,10,20:20,2025-10-25,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,16:00,2025-10-25,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,18:10,2025-10-25,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,20:35,2025-10-25,Renoir Princesa
LOS DOMINGOS,Alauda Ruiz De Azúa,115,05,22:45,2025-10-25,Renoir Princesa
ROMERÍA,Carla Simón,115,11,16:00,2025-10-25,Renoir Princesa
ROMERÍA,Carla Simón,115,03,18:10,2025-10-25,Renoir Princesa
ROMERÍA,Carla Simón,115,03,22:30,2025-10-25,Renoir Princesa
SIRAT,Óliver Laxe,120,03,16:00,2025-10-25,Renoir Princesa
SIRAT,Óliver Laxe,120,03,20:15,2025-10-25,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,10,16:00,2025-10-25,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,09,18:05,2025-10-25,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,09,20:20,2025-10-25,Renoir Princesa
SPRINGSTEEN: DELIVER ME FROM NOWHERE,Scott Cooper,119,09,22:35,2025-10-25,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,06,16:00,2025-10-25,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,06,19:00,2025-10-25,Renoir Princesa
UNA BATALLA TRAS OTRA,Paul Thomas Anderson,161,06,22:00,2025-10-25,Renoir Princesa
CAZA DE BRUJAS,Luca Guadagnino Luca Guadagnino,139,01,16:10,2025-10-26,Renoir Princesa
