Pelicula,Director,Duración,Sala,Horario,Fecha,Cine
PARTHENOPE,Paolo Sorrentino,137,04,22:15,2025-02-19,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,03,16:00,2025-02-19,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,03,18:15,2025-02-19,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,03,20:30,2025-02-19,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,03,22:45,2025-02-19,Renoir Plaza de España
EL 47,Marcel Barrena,110,02,16:00,2025-02-20,Renoir Plaza de España
EL 47,Marcel Barrena,110,01,18:15,2025-02-20,Renoir Plaza de España
EL 47,Marcel Barrena,110,01,22:45,2025-02-20,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:00,2025-02-20,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,02,18:10,2025-02-20,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,20:30,2025-02-20,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,01,16:00,2025-02-20,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,01,20:30,2025-02-20,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,02,22:40,2025-02-20,Renoir Plaza de España
LA LUZ QUE IMAGINAMOS,Payal Kapadia,117,05,16:00,2025-02-20,Renoir Plaza de España
LA SEMILLA DE LA HIGUERA SAGRADA,Mohammad Rasoulof,166,05,18:15,2025-02-20,Renoir Plaza de España
LA SEMILLA DE LA HIGUERA SAGRADA,Mohammad Rasoulof,166,05,21:20,2025-02-20,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,17:50,2025-02-20,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,02,20:00,2025-02-20,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:15,2025-02-20,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,03,16:00,2025-02-20,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,03,18:15,2025-02-20,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,03,20:30,2025-02-20,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,03,22:45,2025-02-20,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,16:00,2025-02-21,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,18:15,2025-02-21,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-02-21,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-02-21,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-02-21,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-02-21,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-02-21,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-02-21,Renoir Plaza de España
LA SEMILLA DE LA HIGUERA SAGRADA,Mohammad Rasoulof,166,05,20:25,2025-02-21,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,16:00,2025-02-21,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,18:15,2025-02-21,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,20:30,2025-02-21,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,22:45,2025-02-21,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-02-21,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-02-21,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,16:00,2025-02-21,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,18:15,2025-02-21,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,20:30,2025-02-21,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,22:45,2025-02-21,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,16:00,2025-02-22,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,18:15,2025-02-22,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-02-22,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-02-22,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-02-22,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-02-22,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-02-22,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-02-22,Renoir Plaza de España
LA SEMILLA DE LA HIGUERA SAGRADA,Mohammad Rasoulof,166,05,20:25,2025-02-22,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,16:00,2025-02-22,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,18:15,2025-02-22,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,20:30,2025-02-22,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,22:45,2025-02-22,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-02-22,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-02-22,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,16:00,2025-02-22,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,18:15,2025-02-22,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,20:30,2025-02-22,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,22:45,2025-02-22,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,16:00,2025-02-23,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,18:15,2025-02-23,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-02-23,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-02-23,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-02-23,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-02-23,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-02-23,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-02-23,Renoir Plaza de España
LA SEMILLA DE LA HIGUERA SAGRADA,Mohammad Rasoulof,166,05,20:25,2025-02-23,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,16:00,2025-02-23,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,18:15,2025-02-23,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,20:30,2025-02-23,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,22:45,2025-02-23,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-02-23,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-02-23,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,16:00,2025-02-23,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,18:15,2025-02-23,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,20:30,2025-02-23,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,22:45,2025-02-23,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,16:00,2025-02-24,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,18:15,2025-02-24,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-02-24,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-02-24,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-02-24,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-02-24,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-02-24,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-02-24,Renoir Plaza de España
LA SEMILLA DE LA HIGUERA SAGRADA,Mohammad Rasoulof,166,05,20:25,2025-02-24,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,16:00,2025-02-24,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,18:15,2025-02-24,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,20:30,2025-02-24,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,22:45,2025-02-24,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-02-24,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-02-24,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,16:00,2025-02-24,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,18:15,2025-02-24,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,20:30,2025-02-24,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,22:45,2025-02-24,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,16:00,2025-02-25,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,18:15,2025-02-25,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-02-25,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-02-25,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-02-25,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-02-25,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-02-25,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-02-25,Renoir Plaza de España
LA SEMILLA DE LA HIGUERA SAGRADA,Mohammad Rasoulof,166,05,20:25,2025-02-25,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,16:00,2025-02-25,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,18:15,2025-02-25,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,20:30,2025-02-25,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,22:45,2025-02-25,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-02-25,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-02-25,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,16:00,2025-02-25,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,18:15,2025-02-25,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,20:30,2025-02-25,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,22:45,2025-02-25,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,16:00,2025-02-26,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,18:15,2025-02-26,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-02-26,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-02-26,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-02-26,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-02-26,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-02-26,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-02-26,Renoir Plaza de España
LA SEMILLA DE LA HIGUERA SAGRADA,Mohammad Rasoulof,166,05,20:25,2025-02-26,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,16:00,2025-02-26,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,18:15,2025-02-26,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,20:30,2025-02-26,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,22:45,2025-02-26,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-02-26,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-02-26,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,16:00,2025-02-26,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,18:15,2025-02-26,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,20:30,2025-02-26,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,22:45,2025-02-26,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,16:00,2025-02-27,Renoir Plaza de España
EL 47,Marcel Barrena,110,05,18:15,2025-02-27,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,16:10,2025-02-27,Renoir Plaza de España
"FLOW, UN MUNDO QUE SALVAR","Gints Zilbalodis, Gints Zilbalodis",85,04,18:00,2025-02-27,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,16:00,2025-02-27,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,18:15,2025-02-27,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,20:30,2025-02-27,Renoir Plaza de España
LA INFILTRADA,Arantxa Echevarría,118,03,22:45,2025-02-27,Renoir Plaza de España
LA SEMILLA DE LA HIGUERA SAGRADA,Mohammad Rasoulof,166,05,20:25,2025-02-27,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,16:00,2025-02-27,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,18:15,2025-02-27,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,20:30,2025-02-27,Renoir Plaza de España
LA ÚLTIMA REINA,Karim Aïnouz,120,02,22:45,2025-02-27,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,19:50,2025-02-27,Renoir Plaza de España
PARTHENOPE,Paolo Sorrentino,137,04,22:25,2025-02-27,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,16:00,2025-02-27,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,18:15,2025-02-27,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,20:30,2025-02-27,Renoir Plaza de España
VERMIGLIO,Maura Delpero,119,01,22:45,2025-02-27,Renoir Plaza de España
